path	translation	split
common_voice_ja_20073583.mp3	After her illness, she looked like at shadow of her former self.	train
common_voice_ja_20073584.mp3	My foot hurts so I walk slowly.	train
common_voice_ja_20073585.mp3	Remove your hat when you’re in a room.	train
common_voice_ja_20073586.mp3	She said she wanted to be forgiven for having done something that was criticized.	train
common_voice_ja_20073592.mp3	She must be ill.	train
common_voice_ja_20073593.mp3	How do I get to the third floor?	train
common_voice_ja_20073594.mp3	A wave of anxiety flashed across her face.	train
common_voice_ja_20073596.mp3	She decorated her home without considering the cost.	train
common_voice_ja_20073602.mp3	Brazil is a country that’s very good at soccer.	train
common_voice_ja_20073603.mp3	If rain was all it took for telephone lines to be cross, then Japan would have a hard time.	train
common_voice_ja_20073604.mp3	Upon hearing the sad news, she was on the verge of tears.	train
common_voice_ja_20073605.mp3	No, I’m not going.	train
common_voice_ja_20073606.mp3	Father grew red in the face when I was rude to him.	train
common_voice_ja_20073642.mp3	My younger brother is nine years old.	train
common_voice_ja_20073643.mp3	In Iran, there is no weather forecast.	train
common_voice_ja_20073644.mp3	The school is near that mountain.	train
common_voice_ja_20073646.mp3	The library is open from 9 a.m. to 8 p.m.	train
common_voice_ja_20073648.mp3	I have a cold and my temperature is 38 degrees.	train
common_voice_ja_20073657.mp3	To receive a refund, return the product unopened.	train
common_voice_ja_20073658.mp3	Put money in your wallet.	train
common_voice_ja_20073659.mp3	She grew roses.	train
common_voice_ja_20073660.mp3	A rotten apple spoils the bunch.	train
common_voice_ja_20073661.mp3	If you have a big lead, you have to attempt a pickoff.	train
common_voice_ja_20073682.mp3	She read his letter with tears streaming down her face.	train
common_voice_ja_20073683.mp3	She has a discerning eye for beauty.	train
common_voice_ja_20073684.mp3	She will arrive in Tokyo at the beginning of next month.	train
common_voice_ja_20073685.mp3	Father goes to work by car.	train
common_voice_ja_20073686.mp3	The children here are students at the same school.	train
common_voice_ja_20073698.mp3	Our reporter who pretended to be alcoholic and was hospitalized at a mental hospital 14 years ago is writing.	train
common_voice_ja_20073700.mp3	I took a lot of photos so I don’t have any more film.	train
common_voice_ja_20073702.mp3	There’s some other reason, right? I’m right, aren’t I?	train
common_voice_ja_20073705.mp3	A new born kitten snuck into my home.	train
common_voice_ja_20073707.mp3	At very high altitudes, I experience difficulty breathing.	train
common_voice_ja_20073722.mp3	Father reduced his salty foods as I advised.	train
common_voice_ja_20073723.mp3	As expected, if you do your best, the results follow naturally.	train
common_voice_ja_20073724.mp3	I respected the local pronunciation and started calling it that.	train
common_voice_ja_20073725.mp3	Finding a room can be difficult.	train
common_voice_ja_20073726.mp3	She's a good dancer.	train
common_voice_ja_20073739.mp3	Our dog is very big.	train
common_voice_ja_20073741.mp3	Two colas, please.	train
common_voice_ja_20073744.mp3	A friend will stay over tonight.	train
common_voice_ja_20073747.mp3	You can each lunch in this room.	train
common_voice_ja_20073748.mp3	This is common sense around the world and is the most fundamental principal in resource management.	train
common_voice_ja_20073752.mp3	Can I return it to you during lunch break?	train
common_voice_ja_20073753.mp3	Father gave me a watch for my birthday.	train
common_voice_ja_20073754.mp3	She made him happy.	train
common_voice_ja_20073755.mp3	My husband cooks better than I do.	train
common_voice_ja_20073756.mp3	Father is cleaning the garage.	train
common_voice_ja_20073772.mp3	I took a bath so I feel even better.	train
common_voice_ja_20073773.mp3	An icy chill seeped into the vehicle.	train
common_voice_ja_20073774.mp3	She is busy cooking.	train
common_voice_ja_20073775.mp3	I like blue better than red.	train
common_voice_ja_20073776.mp3	He doesn’t seem to be aware of the conflict between Father and me.	train
common_voice_ja_20073782.mp3	In the West, there is a growing movement to save Venice as it sinks.	train
common_voice_ja_20073783.mp3	I must have caught a cold.	train
common_voice_ja_20073784.mp3	How was the movie yesterday?	train
common_voice_ja_20073785.mp3	Put the money in your pocket.	train
common_voice_ja_20073786.mp3	She looked sad.	train
common_voice_ja_20073797.mp3	One should not get involved in another’s marital quarrel.	train
common_voice_ja_20073798.mp3	She is just as beautiful as her younger sister.	train
common_voice_ja_20073799.mp3	It’s very difficult to get things in order.	train
common_voice_ja_20073800.mp3	Which one of you is Kobayashi-san?	train
common_voice_ja_20073801.mp3	The next moment, cries of “Hurrah, hurrah!” rang out.	train
common_voice_ja_20073832.mp3	This is centrifugal force, but Newton considered it absolute motion.	train
common_voice_ja_20073833.mp3	She flashed an attractive smile.	train
common_voice_ja_20073834.mp3	There are many people in line behind me.	train
common_voice_ja_20073835.mp3	She continued to talk.	train
common_voice_ja_20073836.mp3	She went to find a doctor for the sick baby.	train
common_voice_ja_20073867.mp3	As civilization progresses, poetry declines almost inevitably.	train
common_voice_ja_20073868.mp3	Africans spit truly skillfully and swiftly.	train
common_voice_ja_20073869.mp3	Generally speaking, the assisting side tends to overlook the psychology of the side being assisted.	train
common_voice_ja_20073870.mp3	Father advised me not to be lazy.	train
common_voice_ja_20073871.mp3	Apparently, the goddess of victory won’t smile at you unless you overcome yourself.	train
common_voice_ja_20073887.mp3	The curtain caught on fire.	train
common_voice_ja_20073888.mp3	This news is word of mouth.	train
common_voice_ja_20073889.mp3	When father was young, he didn’t even have the room in his budget to buy a car.	train
common_voice_ja_20073890.mp3	Next month on the 9th, my parents will visit me at home.	train
common_voice_ja_20073891.mp3	My older sister had her wedding reception last week.	train
common_voice_ja_20073913.mp3	I rode on the back of my friend’s bicycle.	train
common_voice_ja_20073915.mp3	My arms and other body parts got sunburned today and they sting.	train
common_voice_ja_20073917.mp3	She kissed her father’s cheek.	train
common_voice_ja_20073919.mp3	I will buy ten stamps and three postcards.	train
common_voice_ja_20073921.mp3	I live in Tokyo but my younger brother lives in Kyoto.	train
common_voice_ja_20073932.mp3	My cold reached my chest and I have a cough and headache.	train
common_voice_ja_20073934.mp3	She admitted her crime honestly.	train
common_voice_ja_20073936.mp3	A representative example of the latter is jasperware from Wedgwood	train
common_voice_ja_20073937.mp3	Yes, that’s fine.	train
common_voice_ja_20073939.mp3	She went into recluse in her room.	train
common_voice_ja_20073972.mp3	She stated the reason simply.	train
common_voice_ja_20073973.mp3	Due to illness, he could not attend that party.	train
common_voice_ja_20073974.mp3	Father used to recite that poem.	train
common_voice_ja_20073975.mp3	There is no furniture in the room.	train
common_voice_ja_20073976.mp3	Like her mother, she is not careful.	train
common_voice_ja_20073992.mp3	A good craftsperson says the more you learn a job, the harder it becomes.	train
common_voice_ja_20073993.mp3	I always brush my teeth before going to sleep.	train
common_voice_ja_20073994.mp3	I will show Tanaka-san the book.	train
common_voice_ja_20073995.mp3	Wealth is likely one factor in happiness.	train
common_voice_ja_20073996.mp3	Tomorrow, I will meet with Lee-san and hand them a gift.	train
common_voice_ja_20074007.mp3	Ms. Hirayama teaches very skillfully.	train
common_voice_ja_20074008.mp3	I left my umbrella in the train by mistake.	train
common_voice_ja_20074009.mp3	Father is a teacher.	train
common_voice_ja_20074010.mp3	She is holding one book under her arm.	train
common_voice_ja_20074011.mp3	Clean your room.	train
common_voice_ja_20074024.mp3	Use a new plate.	train
common_voice_ja_20074027.mp3	I’m afraid of everything that feels bigger than me.	train
common_voice_ja_20074029.mp3	This week, that supermarket is closed on Wednesday.	train
common_voice_ja_20074030.mp3	Lack of attention often causes accidents.	train
common_voice_ja_20074031.mp3	Get off at Himeji Station.	train
common_voice_ja_20074047.mp3	Raise your hand.	train
common_voice_ja_20074048.mp3	My younger brother’s room is smaller than mine.	train
common_voice_ja_20074049.mp3	My younger brother is good at soccer, so he taught me how to play.	train
common_voice_ja_20074050.mp3	The wind is blowing terribly.	train
common_voice_ja_20074051.mp3	A department store that has air conditioning on display during heater season will fail before long.	train
common_voice_ja_20074072.mp3	There is a park right across the bridge.	train
common_voice_ja_20074073.mp3	There is no medicine for complaints.	train
common_voice_ja_20074074.mp3	A company president says one should have as much fun as possible during youth.	train
common_voice_ja_20074075.mp3	I don’t know when father will be home.	train
common_voice_ja_20074076.mp3	Father painted the mailbox red.	train
common_voice_ja_20074092.mp3	What would be the best gift for her?	train
common_voice_ja_20074093.mp3	This type of person does the most work.	train
common_voice_ja_20074095.mp3	Do you ride vans that much?	train
common_voice_ja_20074097.mp3	Not only is she beautiful, but also pleasant.	train
common_voice_ja_20074099.mp3	She opened the window to let fresh air into the room.	train
common_voice_ja_20074107.mp3	My silent friend died this morning.	train
common_voice_ja_20074108.mp3	I plan to clean when I get home.	train
common_voice_ja_20074109.mp3	Which one do you want?	train
common_voice_ja_20074110.mp3	If you brush it, it tends to generate fluff, so you need to be careful.	train
common_voice_ja_20074111.mp3	Despite having wealth and fame, he is alone.	train
common_voice_ja_20074126.mp3	Lose the battle to win the war.	train
common_voice_ja_20074128.mp3	They looked down on me.	train
common_voice_ja_20074129.mp3	Father usually wears a hat when he spends the night somewhere.	train
common_voice_ja_20074130.mp3	The plan is for father to take me to the airport on his way.	train
common_voice_ja_20074131.mp3	I don’t usually drink coffee.	train
common_voice_ja_20074232.mp3	I go to karaoke once a week.	train
common_voice_ja_20074233.mp3	The top of Mount Fuji was covered in snow.	train
common_voice_ja_20074234.mp3	I inadvertently wrote his address on the back of the envelope.	train
common_voice_ja_20074235.mp3	She wrapped herself in fur.	train
common_voice_ja_20074256.mp3	The subway is cheap, fast, and very convenient.	train
common_voice_ja_20074257.mp3	Their house is just on the other side of the bus stop.	train
common_voice_ja_20074258.mp3	I walked a lot today.	train
common_voice_ja_20074259.mp3	Difficult situations are precisely the time to flash your professional skills.	train
common_voice_ja_20074260.mp3	Strive to live within your means.	train
common_voice_ja_20074276.mp3	At the time, Yuri went to London often.	train
common_voice_ja_20074277.mp3	Father let me go abroad.	train
common_voice_ja_20074278.mp3	This book has 120 pages.	train
common_voice_ja_20074279.mp3	She scorched herself in the flames of romance.	train
common_voice_ja_20074280.mp3	Lee-san lives in Japan alone.	train
common_voice_ja_20074281.mp3	She spends a lot of money on clothes.	train
common_voice_ja_20074282.mp3	She gave in to temptation.	train
common_voice_ja_20074283.mp3	Can you say “no” to the US?	train
common_voice_ja_20074284.mp3	Please teach me how to use laundry starch.	train
common_voice_ja_20074285.mp3	This is tape I bought yesterday.	train
common_voice_ja_20074286.mp3	You must not go out. It’s raining hard.	train
common_voice_ja_20074287.mp3	The soldiers were ordered to attack.	train
common_voice_ja_20074288.mp3	It’s a live lubricant.	train
common_voice_ja_20074290.mp3	I will go to the bank to deposit money.	train
common_voice_ja_20074292.mp3	It’s my daughter’s job to clean the room.	train
common_voice_ja_20074301.mp3	Make sure you stop by my home.	train
common_voice_ja_20074302.mp3	She has accessories on her clothes.	train
common_voice_ja_20074303.mp3	Father doesn’t always walk to work.	train
common_voice_ja_20074304.mp3	She devoted her life to working among the poor.	train
common_voice_ja_20074305.mp3	Oops! I didn’t mean to say that.	train
common_voice_ja_20074306.mp3	Father is looking for a talented assistant to help him with work.	train
common_voice_ja_20074307.mp3	I think father was a little drunk then.	train
common_voice_ja_20074308.mp3	I have a bad habit of leaving my home at the last minute on the way to scheduled events.	train
common_voice_ja_20074309.mp3	Strive to do things yourself.	train
common_voice_ja_20074310.mp3	The interview started at 10 p.m. and went on and on for four hours, including a break for dinner.	train
common_voice_ja_20074316.mp3	I had a fever and could not get up.	train
common_voice_ja_20074317.mp3	There’s more water than needed.	train
common_voice_ja_20074318.mp3	She made mother happy.	train
common_voice_ja_20074319.mp3	She calmed herself before speaking.	train
common_voice_ja_20074320.mp3	This is my younger sister Sakiko. We are less than a year apart and she’s currently studying to enter university.	train
common_voice_ja_20074344.mp3	She took care of her sick mother.	train
common_voice_ja_20074345.mp3	The story was increasingly boring.	train
common_voice_ja_20074347.mp3	Take your passport when you go abroad.	train
common_voice_ja_20074349.mp3	I have a father, mother, and younger sister.	train
common_voice_ja_20074350.mp3	She was frank and also pure of heart.	train
common_voice_ja_20074351.mp3	Humans are intricate and complex organisms.	train
common_voice_ja_20074352.mp3	Due to illness, he had to postpone the meeting.	train
common_voice_ja_20074353.mp3	She’s still hasn’t come here.	train
common_voice_ja_20074354.mp3	Look at the map on the wall carefully.	train
common_voice_ja_20074355.mp3	This package weights 5 kg, so it’s heavy.	train
common_voice_ja_20074366.mp3	She wanted to please her mother.	train
common_voice_ja_20074367.mp3	Even though I can’t add or substract, I can draw.	train
common_voice_ja_20074368.mp3	She was very passionate about research.	train
common_voice_ja_20074369.mp3	I was busy, so I couldn’t eat lunch.	train
common_voice_ja_20074370.mp3	Mount Fuji is not as tall as Mount Everest.	train
common_voice_ja_20074371.mp3	She also cracked a cup.	train
common_voice_ja_20074372.mp3	I walked a lot, so my feet are tired.	train
common_voice_ja_20074373.mp3	I’m a little jealous of people who have the energy to play tennis.	train
common_voice_ja_20074374.mp3	Would you like to wait in the room?	train
common_voice_ja_20074375.mp3	Carpeting absorbs sound.	train
common_voice_ja_20074376.mp3	Yamada’s younger sister is short and cute.	train
common_voice_ja_20074377.mp3	To go to the embassy, get off at the next station.	train
common_voice_ja_20074378.mp3	Kobayashi-san gave half of the bread to Kimura-san.	train
common_voice_ja_20074379.mp3	She’s very smart so there’s no way she doesn’t know that.	train
common_voice_ja_20074380.mp3	They fell in love as soon as their eyes met.	train
common_voice_ja_20074381.mp3	Please make sure to lock the door.	train
common_voice_ja_20074382.mp3	Why didn’t I come here sooner?	train
common_voice_ja_20074383.mp3	It seems to be relatively uncrowded on weekdays.	train
common_voice_ja_20074384.mp3	I study in a well-lit place.	train
common_voice_ja_20074388.mp3	I intended to handle it by phone.	train
common_voice_ja_20074390.mp3	Father asked me to open the door.	train
common_voice_ja_20074391.mp3	She, too, has grown into a woman in the true sense of the word.	train
common_voice_ja_20074392.mp3	The pain of a complex fracture was almost unbearable.	train
common_voice_ja_20074394.mp3	Tomorrow, I will meet with a friend who is not Japanese.	train
common_voice_ja_20074396.mp3	I will order four dishes at the restaurant.	train
common_voice_ja_20074397.mp3	Like her older sister, she is also beautiful.	train
common_voice_ja_20074399.mp3	Yamada-san is outside the classroom.	train
common_voice_ja_20074401.mp3	She berated him, claiming he broke a promise.	train
common_voice_ja_20074403.mp3	Furthermore, when viewed from the side, the front teeth are buck teeth.	train
common_voice_ja_20074406.mp3	Would you like a glass of wine?	train
common_voice_ja_20074407.mp3	However, these solvents have been found to be carcinogenic.	train
common_voice_ja_20074408.mp3	Compared to around 1937, these days, the starting salary of a civil servant is 1,600 times greater.	train
common_voice_ja_20074409.mp3	Father trained me as a performer, not as a man or woman.	train
common_voice_ja_20074410.mp3	The poor harvest was due to the spell of dry weather.	train
common_voice_ja_20074421.mp3	Father never gave me much advice.	train
common_voice_ja_20074422.mp3	They slam the keys with their long, thin fingers.	train
common_voice_ja_20074423.mp3	I doubt it’s appropriate to overrate the joining of average students and the general public in the anti-government demonstration.	train
common_voice_ja_20074424.mp3	She is good at writing.	train
common_voice_ja_20074425.mp3	She smiled warmly at the elderly couple.	train
common_voice_ja_20074436.mp3	Father has just come home.	train
common_voice_ja_20074437.mp3	He made his room brighter and was able to read the letter.	train
common_voice_ja_20074438.mp3	She calls her younger sister “Mina-chan”.	train
common_voice_ja_20074439.mp3	She gave her seat to an elderly person.	train
common_voice_ja_20074440.mp3	This is an old Japanese film.	train
common_voice_ja_20074456.mp3	It was written in a letter.	train
common_voice_ja_20074457.mp3	The eastern sky is cloudy.	train
common_voice_ja_20074458.mp3	She pretended to be naive.	train
common_voice_ja_20074459.mp3	On my days off, I go shopping with a friend.	train
common_voice_ja_20074460.mp3	She plays tennis every Sunday.	train
common_voice_ja_20074466.mp3	This magazine is thick and heavy.	train
common_voice_ja_20074467.mp3	She is a wallflower.	train
common_voice_ja_20074468.mp3	I was caught off guard and couldn’t say a single thing.	train
common_voice_ja_20074469.mp3	Put sugar in the coffee with a spoon.	train
common_voice_ja_20074470.mp3	It’s better to stop associating with religions like that before you turn into an idiot.	train
common_voice_ja_20074476.mp3	My head hurts so I’m going to bed early this evening.	train
common_voice_ja_20074477.mp3	It is infertility.	train
common_voice_ja_20074479.mp3	The Vice President spoke on behalf of the President at that meeting.	train
common_voice_ja_20074480.mp3	It will start to become hotter gradually from July.	train
common_voice_ja_20074496.mp3	She is always chasing after her mother.	train
common_voice_ja_20074497.mp3	She participated in a beauty pageant.	train
common_voice_ja_20074498.mp3	She got back at him by ignoring him.	train
common_voice_ja_20074499.mp3	The wind knocked down many trees.	train
common_voice_ja_20074500.mp3	Take what you stole from out of your bag. Just do it.	train
common_voice_ja_20074521.mp3	She was enjoying the photos I showed her.	train
common_voice_ja_20074522.mp3	She’s frightened by thunder.	train
common_voice_ja_20074523.mp3	Her eyes are winsome.	train
common_voice_ja_20074524.mp3	My father is a businessman.	train
common_voice_ja_20074525.mp3	My father likes to say silly things.	train
common_voice_ja_20074544.mp3	Please enter the room one at a time.	train
common_voice_ja_20074545.mp3	The wall is white on the inside and green on the outside.	train
common_voice_ja_20074546.mp3	In revenge and in love, women are more barbaric than men.	train
common_voice_ja_20074548.mp3	I can’t eat pork.	train
common_voice_ja_20074549.mp3	She looked around the room.	train
common_voice_ja_20074552.mp3	I work at a car company.	train
common_voice_ja_20074553.mp3	She is clearly ill.	train
common_voice_ja_20074554.mp3	Show your ticket at the station entrance.	train
common_voice_ja_20074556.mp3	The person painting the wall is my father.	train
common_voice_ja_20074557.mp3	My father has gone to Tokyo so he’s not at home.	train
common_voice_ja_20074561.mp3	Who is in the room?	train
common_voice_ja_20074562.mp3	Write the answer to the question on this paper.	train
common_voice_ja_20074563.mp3	Nothing is as important as peace.	train
common_voice_ja_20074564.mp3	This service is temporarily unavailable.	train
common_voice_ja_20074565.mp3	I lost the magazine I borrowed from Matsui.	train
common_voice_ja_20074581.mp3	It’s completely natural for a married couple to love each other.	train
common_voice_ja_20074582.mp3	Supports multiple devices, from smart phones to feature phones	train
common_voice_ja_20074583.mp3	My father was tolerant, so he indulged all of my whims as well.	train
common_voice_ja_20074584.mp3	The balloon rose up into the sky.	train
common_voice_ja_20074585.mp3	I held a wedding last month.	train
common_voice_ja_20074596.mp3	The vending machine is where to buy a ticket.	train
common_voice_ja_20074597.mp3	There is no person who does not yearn for peace and safety.	train
common_voice_ja_20074598.mp3	My father permitted me to drive a car.	train
common_voice_ja_20074599.mp3	Curing sickness is the job of doctors.	train
common_voice_ja_20074600.mp3	They have already demonstrated how weak-willed they are.	train
common_voice_ja_20074601.mp3	You should view things as they are.	train
common_voice_ja_20074602.mp3	Summer in Japan is hot.	train
common_voice_ja_20074603.mp3	Even if one can escape unharmed, the worries about when a return to the island would be possible will continue.	train
common_voice_ja_20074604.mp3	Quitting altogether after that is what led to failure.	train
common_voice_ja_20074605.mp3	The basic principles of grammar are not that hard.	train
common_voice_ja_20074606.mp3	I would say she’s cute, rather than beautiful.	train
common_voice_ja_20074607.mp3	Once her husband died, her baby became more important to her than anything else.	train
common_voice_ja_20074608.mp3	He defeated the enemy.	train
common_voice_ja_20074609.mp3	One must not waste money by buying unnecessary things.	train
common_voice_ja_20074610.mp3	Bob’s art is hanging on the wall.	train
common_voice_ja_20074621.mp3	Turn the TV on.	train
common_voice_ja_20074622.mp3	I always ride the train at 8 a.m.	train
common_voice_ja_20074623.mp3	Given a 10-minute break, they fix their disheveled hair, wipe the sweat from their shoulders, and catch their breath in the dressing room.	train
common_voice_ja_20074624.mp3	It’s dangerous, so please don’t go over there.	train
common_voice_ja_20074625.mp3	Yesterday, a new restaurant opened in front of the station.	train
common_voice_ja_20074626.mp3	Baseball is my favorite sport.	train
common_voice_ja_20074627.mp3	Japanese people use chopsticks to eat food.	train
common_voice_ja_20074628.mp3	She smiled and said farewell.	train
common_voice_ja_20074629.mp3	This morning, I left my home without eating breakfast.	train
common_voice_ja_20074630.mp3	I have a headache due to a cold.	train
common_voice_ja_20074631.mp3	The room was full of people.	train
common_voice_ja_20074632.mp3	He convinced his daughter to go with him to the party.	train
common_voice_ja_20074633.mp3	Poverty does not suit her.	train
common_voice_ja_20074634.mp3	My parents live near the ocean.	train
common_voice_ja_20074635.mp3	Is she coming, too? I hope she comes.	train
common_voice_ja_20074636.mp3	There is a thick tree in the park.	train
common_voice_ja_20074637.mp3	Clean your room.	train
common_voice_ja_20074638.mp3	Wide rivers flow slowly.	train
common_voice_ja_20074639.mp3	If left my key in the room and I can’t get in.	train
common_voice_ja_20074640.mp3	Dust was blowing in the wind.	train
common_voice_ja_20074651.mp3	She regained consciousness in the hospital.	train
common_voice_ja_20074652.mp3	The local train is not as comfortable as the express.	train
common_voice_ja_20074653.mp3	When I push the glass door and enter, for a moment, the layer of sweat is peeled off my neck and elbows.	train
common_voice_ja_20074654.mp3	My father did not permit her to go to the movies alone.	train
common_voice_ja_20074655.mp3	Today, I have to study, but tomorrow is fine.	train
common_voice_ja_20074661.mp3	She left the room without a word and closed the door.	train
common_voice_ja_20074662.mp3	The police van left behind a singing voice and disappeared into the darkness where a sleet fell, cold enough to freeze one’s bones.	train
common_voice_ja_20074663.mp3	She realized that for own safety, it would be better to tell the truth.	train
common_voice_ja_20074664.mp3	Flowers will bloom in the garden.	train
common_voice_ja_20074665.mp3	It appears that they heard a sound.	train
common_voice_ja_20074676.mp3	I have a duty to protect her.	train
common_voice_ja_20074677.mp3	She was tried in court for the charge of killing her husband.	train
common_voice_ja_20074678.mp3	I took two photographs.	train
common_voice_ja_20074679.mp3	The soldiers advanced toward the town.	train
common_voice_ja_20074680.mp3	It is a sense of self-respect that supports her.	train
common_voice_ja_20074681.mp3	She loves him very much.	train
common_voice_ja_20074682.mp3	As a secretary, she leaves nothing to be desired.	train
common_voice_ja_20074683.mp3	She set her knitting aside and stood up.	train
common_voice_ja_20074684.mp3	The wind has stopped.	train
common_voice_ja_20074685.mp3	One must not look down on others for being poor.	train
common_voice_ja_20074686.mp3	The wind has picked up.	train
common_voice_ja_20074687.mp3	Hey mom, that big boy just took a terrible fall.	train
common_voice_ja_20074689.mp3	I was told they breathed their last on the way to the hospital in an ambulance.	train
common_voice_ja_20074690.mp3	I looked at the roofs of a pitiful fishing village resting by the side of a mountain.	train
common_voice_ja_20074691.mp3	In anger, she broke off the engagement.	train
common_voice_ja_20074706.mp3	The inside of the room was dark.	train
common_voice_ja_20074708.mp3	Yesterday afternoon, I went to a cafe with Kimura.	train
common_voice_ja_20074709.mp3	The person wearing a yellow shirt is Hayashi.	train
common_voice_ja_20074710.mp3	My father had his wallet pickpocketed in the bus.	train
common_voice_ja_20074715.mp3	My father is handy and fixes everything.	train
common_voice_ja_20074717.mp3	It is nothing other than impossible.	train
common_voice_ja_20074718.mp3	I will return to my country the year after next.	train
common_voice_ja_20074719.mp3	She hardly ever sings, but I think she will sing tonight.	train
common_voice_ja_20074720.mp3	People of all ages and sexes gather around the fire, drink, hold hands, and sing.	train
common_voice_ja_20074760.mp3	A person who is satisfied with peace is fortunate.	train
common_voice_ja_20074762.mp3	The soldiers refused to obey that command.	train
common_voice_ja_20074763.mp3	Usually, the person who invited the guests cuts the cooked meat at the table.	train
common_voice_ja_20074765.mp3	Can I have a different room?	train
common_voice_ja_20074766.mp3	She is good at changing the subject.	train
common_voice_ja_20074811.mp3	I’ve thought about it, and ultimately, this sort of thing is not good, so let’s make today the day we part ways.	train
common_voice_ja_20074812.mp3	Make it so that sick people can receive appropriate nursing.	train
common_voice_ja_20074813.mp3	To point out typos, mistranslations, or the like, please contact us at the following email address.	train
common_voice_ja_20074814.mp3	When I glanced sideways, I sensed that my husband was standing up.	train
common_voice_ja_20074815.mp3	We provide inexpensive prefabricated housing.	train
common_voice_ja_20074826.mp3	There are many animals on that mountain.	train
common_voice_ja_20074828.mp3	What is the approximate width?	train
common_voice_ja_20074829.mp3	When you leave the room, make sure to turn off the light, okay?	train
common_voice_ja_20074831.mp3	They had fair complexion and clear skin, and their eyes were a somewhat pale color.	train
common_voice_ja_20074833.mp3	I cook but I’m really bad at it.	train
common_voice_ja_20074836.mp3	If you’re going to that university, a bicycle would be convenient.	train
common_voice_ja_20074837.mp3	Mount Fuji is taller than any other mountain in Japan.	train
common_voice_ja_20074839.mp3	I like autumn better than spring.	train
common_voice_ja_20074841.mp3	The wall is covered in ivy.	train
common_voice_ja_20074842.mp3	I will definitely meet your expectations.	train
common_voice_ja_20074846.mp3	I only ate bread.	train
common_voice_ja_20074847.mp3	If you practice a lot, you will be good at Japanese.	train
common_voice_ja_20074848.mp3	I have just returned from seeing her off at the station.	train
common_voice_ja_20074849.mp3	She tagged along when her mother went to buy shoes.	train
common_voice_ja_20074850.mp3	She was depressed.	train
common_voice_ja_20074852.mp3	Representatives of sales-related corporations should gather in the conference room after the seminar.	train
common_voice_ja_20074854.mp3	From the station, take the 15 bus.	train
common_voice_ja_20074856.mp3	Near the great pyramid, there were two room buried.	train
common_voice_ja_20074858.mp3	Kobayashi is reading a book in the library now.	train
common_voice_ja_20074860.mp3	Open the door and enter the room.	train
common_voice_ja_20101907.mp3	My husband works in construction and he goes to work wearing work clothes.	train
common_voice_ja_20101908.mp3	Rumor has it she’s getting married next month.	train
common_voice_ja_20101909.mp3	I always eat bread for breakfast.	train
common_voice_ja_20101910.mp3	She’s a highly versatile utility player who can handle everything from point guard to small forward.	train
common_voice_ja_20101911.mp3	The dictionary is on that bookshelf there.	train
common_voice_ja_20101912.mp3	Tomorrow, there is a tennis match.	train
common_voice_ja_20101913.mp3	My father was hospitalized yesterday.	train
common_voice_ja_20101914.mp3	Wisteria viewed from below is good, but it’s also beautiful planted in an alley or a pot, with flowers.	train
common_voice_ja_20101915.mp3	This building is old and famous.	train
common_voice_ja_20101916.mp3	They painted their home a bright yellow.	train
common_voice_ja_20101922.mp3	Cut the cake into four pieces with a knife.	train
common_voice_ja_20101923.mp3	The room is in immaculate order.	train
common_voice_ja_20101924.mp3	She burned her hand while cooking.	train
common_voice_ja_20101925.mp3	The employees of this restaurant look busy.	train
common_voice_ja_20101926.mp3	She is not necessarily happy.	train
common_voice_ja_20101932.mp3	Was there anyone in the room?	train
common_voice_ja_20101933.mp3	I’ve been studying since last year.	train
common_voice_ja_20101934.mp3	They worked day after day.	train
common_voice_ja_20101935.mp3	She helped her daughter get ready.	train
common_voice_ja_20101936.mp3	She said she brushes her teeth every morning.	train
common_voice_ja_20101937.mp3	There is a cat under the chair.	train
common_voice_ja_20101938.mp3	This classroom is well-lit and tidy.	train
common_voice_ja_20101939.mp3	A cold is all it took for her to be absent.	train
common_voice_ja_20101940.mp3	My father quit smoking.	train
common_voice_ja_20101941.mp3	She maintained a calm demeanor the entire time.	train
common_voice_ja_20101952.mp3	She stopped cutting and wiped her tears with her apron, and the onion was not the only reason why.	train
common_voice_ja_20101953.mp3	Matsui is wearing white clothes.	train
common_voice_ja_20101954.mp3	There will definitely be another opportunity.	train
common_voice_ja_20101955.mp3	She recovered from her illness.	train
common_voice_ja_20101956.mp3	A hat and coat were hanging on the wall.	train
common_voice_ja_20101972.mp3	The soldiers had their fighting spirit heightened by that song.	train
common_voice_ja_20101973.mp3	Where is the ladies’ restroom?	train
common_voice_ja_20101974.mp3	Starting next week, I’m going overseas for vacation for two weeks.	train
common_voice_ja_20101976.mp3	I’m tired, so I’m going to sit and rest.	train
common_voice_ja_20101977.mp3	My state of mind is complicated, with a mixture of relief and feeling frazzled.	train
common_voice_ja_20101982.mp3	We also screamed and jumped up.	train
common_voice_ja_20101983.mp3	I covered the balance with debt.	train
common_voice_ja_20101984.mp3	In the Philippines, those with Japanese blood often faced a disadvantage in school and in the workplace.	train
common_voice_ja_20101985.mp3	Ambulances do not have sufficiently mobility, and the rescue efforts are delayed.	train
common_voice_ja_20101986.mp3	This train will go to Tokyo.	train
common_voice_ja_20101997.mp3	Poverty often causes crime.	train
common_voice_ja_20101998.mp3	I always study alone.	train
common_voice_ja_20101999.mp3	She cannot hold a candle to her mother.	train
common_voice_ja_20102000.mp3	If it’s raining, I don’t go out on my days off.	train
common_voice_ja_20102001.mp3	The room was pitch black.	train
